subj	trial	chimera	identity	orientation	rt	acc	group
25	113	L_R	other	inverted	613.9	1	cg
25	114	L_L	other	inverted	513.5	1	cg
25	115	R_R	other	inverted	543.7	1	cg
25	116	R_R	other	inverted	453.2	1	cg
25	117	L_R	self	inverted	624	1	cg
25	118	L_L	self	inverted	865.1	1	cg
25	119	R_L	self	inverted	453.2	1	cg
25	120	R_R	self	inverted	573.8	1	cg
25	121	L_L	other	inverted	382.8	0	cg
25	122	L_L	self	inverted	403	1	cg
25	123	L_L	self	inverted	493.6	1	cg
25	124	L_L	other	inverted	483.4	0	cg
25	125	L_L	other	inverted	835.1	1	cg
25	126	R_L	self	inverted	553.8	1	cg
25	127	L_R	self	inverted	704.8	1	cg
25	128	L_L	other	inverted	654.2	1	cg
25	129	R_L	self	inverted	543.7	1	cg
25	130	R_L	other	inverted	553.7	1	cg
25	131	L_L	self	inverted	654.3	0	cg
25	132	R_R	self	inverted	573.9	1	cg
25	133	L_L	self	inverted	624	0	cg
25	134	L_R	self	inverted	543.6	1	cg
25	135	L_L	other	inverted	573.9	1	cg
25	136	L_R	self	inverted	493.3	1	cg
25	137	R_R	self	inverted	543.7	1	cg
25	138	R_L	self	inverted	754.7	1	cg
25	139	L_R	other	inverted	573.7	1	cg
25	140	R_L	other	inverted	684.4	0	cg
25	141	L_R	other	inverted	644.2	1	cg
25	142	L_R	other	inverted	613.9	1	cg
25	143	L_L	other	inverted	614	1	cg
25	144	R_R	other	inverted	593.9	1	cg
25	145	R_R	self	inverted	543.6	1	cg
25	146	L_R	other	inverted	533.9	1	cg
25	147	R_R	other	inverted	493.6	1	cg
25	148	L_L	self	inverted	553.8	0	cg
25	149	R_L	other	inverted	613.9	1	cg
25	150	R_R	self	inverted	624	1	cg
25	151	L_L	self	inverted	483.9	1	cg
25	152	R_R	other	inverted	563.7	0	cg
25	153	R_R	other	inverted	714.6	1	cg
25	154	L_R	self	inverted	714.5	1	cg
25	155	L_R	self	inverted	523.6	1	cg
25	156	R_L	self	inverted	473.3	1	cg
25	157	L_L	other	inverted	563.8	0	cg
25	158	L_L	other	inverted	764.7	1	cg
25	159	R_L	other	inverted	614	1	cg
25	160	R_L	self	inverted	594.1	1	cg
26	1	R_L	self	upright	784.7	0	cg
26	2	R_R	self	upright	634.2	0	cg
26	3	R_L	self	upright	362.7	1	cg
26	4	L_R	self	upright	402.9	0	cg
26	5	R_R	self	upright	694.3	0	cg
26	6	L_R	self	upright	835.2	0	cg
26	7	R_L	other	upright	433.3	0	cg
26	8	L_L	self	upright	654.3	1	cg
26	9	R_R	other	upright	593.8	1	cg
26	10	L_L	other	upright	513.7	1	cg
26	11	R_R	other	upright	443.2	1	cg
26	12	R_L	self	upright	403	0	cg
26	13	L_R	self	upright	644	1	cg
26	14	R_L	self	upright	503.4	0	cg
26	15	R_R	self	upright	483.2	1	cg
26	16	R_R	self	upright	543.5	1	cg
26	17	L_L	other	upright	915.4	1	cg
26	18	R_L	other	upright	634.1	1	cg
26	19	L_L	other	upright	794.7	1	cg
26	20	R_R	other	upright	674.2	1	cg
26	21	L_R	self	upright	714.4	1	cg
26	22	R_R	self	upright	915.7	1	cg
26	23	L_R	self	upright	845	1	cg
26	24	L_L	other	upright	825.2	1	cg
26	25	L_R	self	upright	624.1	1	cg
26	26	L_L	self	upright	634.1	1	cg
26	27	L_L	self	upright	554	1	cg
26	28	R_R	other	upright	603.9	1	cg
26	29	R_R	other	upright	634.1	1	cg
26	30	L_R	self	upright	885.3	1	cg
26	31	L_L	self	upright	704.5	1	cg
26	32	L_L	other	upright	583.9	1	cg
26	33	R_R	self	upright	825	1	cg
26	34	L_L	self	upright	724.5	1	cg
26	35	L_L	other	upright	804.9	1	cg
26	36	L_R	other	upright	714.7	1	cg
26	37	R_L	self	upright	624	1	cg
26	38	L_L	self	upright	815	1	cg
26	39	L_R	self	upright	614.1	1	cg
26	40	R_L	self	upright	734.5	1	cg
26	41	R_R	other	upright	684.4	1	cg
26	42	R_R	self	upright	865.2	1	cg
26	43	L_L	other	upright	835	1	cg
26	44	R_R	other	upright	543.7	1	cg
26	45	L_L	other	upright	674.4	1	cg
26	46	R_R	self	upright	845.3	1	cg
26	47	L_R	self	upright	634.1	1	cg
26	48	L_R	other	upright	644.2	0	cg
26	49	L_L	self	upright	834.9	1	cg
26	50	L_R	other	upright	644.3	1	cg
26	51	L_R	other	upright	613.9	1	cg
26	52	L_R	other	upright	613.9	1	cg
26	53	L_L	other	upright	553.7	1	cg
26	54	R_L	self	upright	573.8	1	cg
26	55	R_L	other	upright	604	0	cg
26	56	R_R	self	upright	764.7	1	cg
26	57	R_L	other	upright	664.3	1	cg
26	58	L_L	other	upright	604.5	1	cg
26	59	R_L	self	upright	734.5	1	cg
26	60	R_L	other	upright	614.1	1	cg
26	61	R_L	other	upright	553.8	1	cg
26	62	L_L	self	upright	744.9	1	cg
26	63	R_L	other	upright	583.8	1	cg
26	64	L_L	self	upright	644.1	1	cg
26	65	R_L	other	upright	553.7	1	cg
26	66	R_L	other	upright	583.9	1	cg
26	67	L_R	other	upright	634	1	cg
26	68	L_R	self	upright	664.4	1	cg
26	69	L_R	other	upright	784.8	1	cg
26	70	R_R	other	upright	734.7	1	cg
26	71	R_R	self	upright	1096.4	1	cg
26	72	R_L	self	upright	905.6	1	cg
26	73	L_R	other	upright	624	1	cg
26	74	L_L	self	upright	714.4	1	cg
26	75	R_R	other	upright	634	1	cg
26	76	R_L	self	upright	603.8	1	cg
26	77	R_L	other	upright	564	1	cg
26	78	R_R	other	upright	583.8	1	cg
26	79	L_R	other	upright	533.6	1	cg
26	80	L_R	other	upright	533.5	1	cg
26	81	L_R	self	inverted	965.7	1	cg
26	82	L_R	self	inverted	1106.3	0	cg
26	83	L_L	other	inverted	714.6	1	cg
26	84	R_L	other	inverted	945.6	0	cg
26	85	L_R	other	inverted	1076.5	1	cg
26	86	L_R	other	inverted	624.1	1	cg
26	87	L_L	other	inverted	1116.8	1	cg
26	88	L_L	other	inverted	1186.8	1	cg
26	89	R_L	other	inverted	915.6	1	cg
26	90	L_L	self	inverted	1347.9	1	cg
26	91	L_L	self	inverted	1277.4	0	cg
26	92	L_L	other	inverted	1257.4	0	cg
26	93	R_R	self	inverted	1116.8	1	cg
26	94	L_L	other	inverted	895.5	1	cg
26	95	R_R	other	inverted	614.2	0	cg
26	96	L_L	self	inverted	1116.5	1	cg
26	97	R_R	other	inverted	784.8	1	cg
26	98	L_R	self	inverted	875.2	1	cg
26	99	L_R	other	inverted	754.8	1	cg
26	100	R_R	self	inverted	1015.9	1	cg
26	101	L_R	other	inverted	744.6	1	cg
26	102	R_R	other	inverted	1086.3	1	cg
26	103	L_R	self	inverted	844.9	1	cg
26	104	L_L	self	inverted	875.1	0	cg
26	105	L_R	other	inverted	765	1	cg
26	106	R_R	self	inverted	975.7	1	cg
26	107	L_L	other	inverted	815.2	1	cg
26	108	R_R	other	inverted	1036	1	cg
26	109	R_L	self	inverted	976	1	cg
26	110	R_R	other	inverted	845.2	1	cg
26	111	L_L	other	inverted	704.8	1	cg
26	112	R_L	self	inverted	764.8	1	cg
26	113	R_L	self	inverted	1026.2	0	cg
26	114	R_L	other	inverted	1146.5	1	cg
26	115	R_R	other	inverted	955.9	1	cg
26	116	R_R	self	inverted	1297.2	0	cg
26	117	L_L	other	inverted	1186.9	1	cg
26	118	L_R	other	inverted	785.1	1	cg
26	119	L_L	self	inverted	1167.2	1	cg
26	120	L_R	self	inverted	744.6	1	cg
26	121	R_L	other	inverted	744.6	0	cg
26	122	R_L	other	inverted	995.6	1	cg
26	123	L_L	other	inverted	814.9	1	cg
26	124	R_L	other	inverted	674.5	1	cg
26	125	R_L	self	inverted	825	1	cg
26	126	L_L	self	inverted	885.2	1	cg
26	127	R_R	self	inverted	1196.7	1	cg
26	128	R_R	other	inverted	734.7	1	cg
26	129	R_L	self	inverted	674.3	1	cg
26	130	R_L	other	inverted	865.4	1	cg
26	131	L_R	self	inverted	734.8	1	cg
26	132	L_R	other	inverted	553.7	1	cg
26	133	R_L	self	inverted	1006	1	cg
26	134	L_R	self	inverted	865.2	1	cg
26	135	L_R	other	inverted	835.3	1	cg
26	136	L_R	self	inverted	794.9	1	cg
26	137	L_L	self	inverted	895.2	1	cg
26	138	L_L	self	inverted	1448	1	cg
26	139	L_L	other	inverted	1146.6	1	cg
26	140	R_L	self	inverted	694.7	1	cg
26	141	L_R	other	inverted	674.3	1	cg
26	142	L_R	self	inverted	714.4	1	cg
26	143	L_R	other	inverted	784.9	1	cg
26	144	R_R	self	inverted	916	0	cg
26	145	R_L	other	inverted	925.5	1	cg
26	146	R_L	self	inverted	865.2	1	cg
26	147	R_R	self	inverted	905.6	1	cg
26	148	R_L	other	inverted	1217.2	1	cg
26	149	L_L	self	inverted	714.5	1	cg
26	150	R_R	other	inverted	664.4	1	cg
26	151	R_L	self	inverted	774.7	1	cg
26	152	R_R	self	inverted	814.9	1	cg
26	153	R_R	other	inverted	674.3	1	cg
26	154	L_L	self	inverted	875.9	1	cg
26	155	R_R	other	inverted	634	1	cg
27	1	R_R	self	upright	724.5	1	cg
27	2	L_L	self	upright	784.9	1	cg
27	3	R_L	self	upright	593.9	1	cg
27	4	L_R	self	upright	764.8	1	cg
27	5	R_R	other	upright	674.3	1	cg
27	6	L_R	self	upright	654.2	1	cg
27	7	R_L	self	upright	583.9	1	cg
27	8	R_R	self	upright	583.9	1	cg
27	9	L_R	other	upright	644.1	1	cg
27	10	R_L	other	upright	664.3	1	cg
27	11	R_L	other	upright	694.5	1	cg
27	12	L_L	other	upright	573.8	1	cg
27	13	R_L	self	upright	603.9	1	cg
27	14	L_L	other	upright	674.4	1	cg
27	15	R_L	self	upright	583.9	1	cg
27	16	R_R	other	upright	553.7	1	cg
27	17	L_L	other	upright	774.7	1	cg
27	18	R_L	self	upright	483.4	1	cg
27	19	L_R	self	upright	664.2	1	cg
27	20	R_L	self	upright	634.1	1	cg
27	21	R_R	other	upright	684.3	1	cg
27	22	R_R	self	upright	614	1	cg
27	23	L_L	other	upright	594	1	cg
27	24	R_L	other	upright	623.9	1	cg
27	25	L_R	other	upright	654.1	1	cg
27	26	R_L	self	upright	583.8	1	cg
27	27	R_R	self	upright	744.8	1	cg
27	28	L_L	other	upright	583.7	1	cg
27	29	L_R	other	upright	634.1	1	cg
27	30	R_L	other	upright	654.1	1	cg
27	31	R_R	other	upright	604	1	cg
27	32	R_R	other	upright	614	1	cg
27	33	L_R	self	upright	503.4	1	cg
27	34	R_R	self	upright	674.5	1	cg
27	35	R_R	other	upright	604.1	1	cg
27	36	R_R	self	upright	583.8	1	cg
27	37	L_L	self	upright	583.8	1	cg
27	38	L_L	self	upright	513.5	1	cg
27	39	L_L	other	upright	573.9	1	cg
27	40	R_L	other	upright	835.2	1	cg
27	41	L_L	self	upright	543.9	1	cg
27	42	R_L	other	upright	533.6	1	cg
27	43	R_R	self	upright	493.5	1	cg
27	44	L_R	self	upright	644.1	1	cg
27	45	L_L	self	upright	593.9	1	cg
27	46	R_L	other	upright	744.6	1	cg
27	47	L_L	other	upright	664.2	1	cg
27	48	L_L	other	upright	583.8	1	cg
27	49	L_L	self	upright	543.7	1	cg
27	50	R_R	other	upright	583.8	1	cg
27	51	L_R	self	upright	553.7	1	cg
27	52	L_L	other	upright	523.5	1	cg
27	53	L_R	self	upright	593.9	1	cg
27	54	L_L	self	upright	513.5	1	cg
27	55	R_L	self	upright	593.9	1	cg
27	56	R_R	self	upright	593.8	1	cg
27	57	L_L	self	upright	513.6	1	cg
27	58	R_L	other	upright	533.6	1	cg
27	59	L_R	other	upright	533.5	1	cg
27	60	L_R	other	upright	654.2	1	cg
27	61	L_L	self	upright	623.9	1	cg
27	62	L_R	self	upright	563.8	1	cg
27	63	L_R	self	upright	503.4	1	cg
27	64	L_R	other	upright	503.4	1	cg
27	65	L_R	other	upright	704.5	1	cg
27	66	L_L	self	upright	795.2	1	cg
27	67	L_L	other	upright	553.6	1	cg
27	68	L_R	other	upright	543.6	1	cg
27	69	R_R	other	upright	664.2	1	cg
27	70	R_L	other	upright	614	1	cg
27	71	R_L	self	upright	624	1	cg
27	72	L_R	other	upright	664.3	1	cg
27	73	R_R	other	upright	905.4	1	cg
27	74	R_L	self	upright	634.3	1	cg
27	75	R_R	self	upright	664.3	1	cg
27	76	L_R	self	upright	583.9	1	cg
27	77	R_R	other	upright	613.9	1	cg
27	78	L_R	other	upright	804.9	1	cg
27	79	R_L	other	upright	724.5	1	cg
27	80	R_R	self	upright	553.7	1	cg
27	81	R_L	self	inverted	774.7	1	cg
27	82	L_L	self	inverted	935.4	1	cg
27	83	R_L	self	inverted	935.6	1	cg
27	84	L_R	other	inverted	865.2	1	cg
27	85	L_L	self	inverted	945.5	1	cg
27	86	L_L	self	inverted	845.1	1	cg
27	87	R_R	other	inverted	824.9	1	cg
27	88	R_L	other	inverted	875.2	0	cg
27	89	L_L	self	inverted	724.6	1	cg
27	90	R_R	self	inverted	965.7	1	cg
27	91	R_L	self	inverted	573.8	1	cg
27	92	L_L	self	inverted	684.5	1	cg
27	93	R_L	self	inverted	855.2	1	cg
27	94	L_R	other	inverted	905.5	1	cg
27	95	R_L	other	inverted	935.7	1	cg
27	96	R_R	other	inverted	794.8	1	cg
27	97	R_L	self	inverted	704.4	1	cg
27	98	R_L	other	inverted	694.5	1	cg
27	99	R_R	self	inverted	684.3	0	cg
27	100	R_R	other	inverted	985.8	0	cg
27	101	R_R	other	inverted	845.1	1	cg
27	102	R_R	self	inverted	805.1	1	cg
27	103	R_R	self	inverted	825	1	cg
27	104	L_L	other	inverted	855.1	1	cg
27	105	R_L	self	inverted	925.6	1	cg
27	106	L_L	other	inverted	664.2	0	cg
27	107	R_L	other	inverted	1196.9	1	cg
27	108	L_R	self	inverted	644.1	1	cg
27	109	L_R	other	inverted	744.5	1	cg
27	110	L_R	self	inverted	845.1	1	cg
27	111	R_L	self	inverted	855.8	1	cg
27	112	L_L	self	inverted	1176.8	1	cg
27	113	L_R	self	inverted	624	1	cg
27	114	R_R	other	inverted	704.4	1	cg
27	115	L_R	other	inverted	744.7	1	cg
27	116	R_R	other	inverted	965.6	1	cg
27	117	R_R	other	inverted	784.7	1	cg
27	118	L_L	other	inverted	704.4	1	cg
27	119	L_R	other	inverted	1046	1	cg
27	120	L_R	self	inverted	664.4	1	cg
27	121	L_L	other	inverted	664.3	1	cg
27	122	L_L	other	inverted	644.2	0	cg
27	123	R_L	self	inverted	654.2	1	cg
27	124	L_R	other	inverted	895.5	1	cg
27	125	R_R	self	inverted	885.2	1	cg
27	126	L_R	self	inverted	744.7	1	cg
27	127	R_L	other	inverted	875.3	1	cg
27	128	L_L	other	inverted	724.5	1	cg
27	129	L_L	other	inverted	664.3	1	cg
27	130	R_L	other	inverted	915.8	1	cg
27	131	L_R	other	inverted	825.1	0	cg
27	132	L_L	self	inverted	734.6	1	cg
27	133	R_L	self	inverted	965.7	1	cg
27	134	L_L	self	inverted	634.1	1	cg
27	135	R_R	self	inverted	754.7	1	cg
27	136	L_R	self	inverted	694.4	1	cg
27	137	R_L	self	inverted	764.7	1	cg
27	138	R_L	other	inverted	704.4	1	cg
27	139	R_L	other	inverted	825	1	cg
27	140	R_R	other	inverted	714.5	1	cg
27	141	R_L	other	inverted	865.1	1	cg
27	142	R_L	other	inverted	744.7	1	cg
27	143	L_L	other	inverted	714.4	1	cg
27	144	R_R	self	inverted	684.6	1	cg
27	145	L_R	self	inverted	614.2	1	cg
27	146	L_R	other	inverted	714.6	1	cg
27	147	L_R	other	inverted	825	1	cg
27	148	L_R	self	inverted	794.9	1	cg
27	149	L_R	self	inverted	704.4	1	cg
27	150	L_L	other	inverted	674.2	1	cg
27	151	R_R	other	inverted	664.3	1	cg
27	152	R_R	other	inverted	784.8	1	cg
27	153	L_L	other	inverted	644.2	1	cg
27	154	R_R	self	inverted	674.4	1	cg
27	155	L_R	self	inverted	694.4	1	cg
27	156	L_L	self	inverted	804.9	1	cg
27	157	L_R	other	inverted	603.9	1	cg
27	158	L_L	self	inverted	714.5	1	cg
27	159	R_R	self	inverted	764.9	1	cg
27	160	R_R	self	inverted	594	1	cg
28	1	L_L	other	upright	443.1	0	cg
28	2	L_R	other	upright	614.3	1	cg
28	3	L_L	other	upright	744.5	1	cg
28	4	L_R	self	upright	614.3	1	cg
28	5	R_L	other	upright	654.3	1	cg
28	6	R_L	other	upright	634	1	cg
28	7	L_L	other	upright	704.5	1	cg
28	8	L_R	self	upright	764.7	1	cg
28	9	R_R	other	upright	443.1	0	cg
28	10	R_R	other	upright	654.6	1	cg
28	11	R_R	self	upright	644.3	1	cg
28	12	R_R	other	upright	604.6	1	cg
28	13	R_L	self	upright	674.3	1	cg
28	14	L_L	self	upright	544	1	cg
28	15	R_L	self	upright	644.1	1	cg
28	16	L_R	other	upright	614	1	cg
28	17	R_L	self	upright	694.6	1	cg
28	18	R_R	other	upright	533.8	1	cg
28	19	L_R	self	upright	593.9	1	cg
28	20	R_R	self	upright	644.1	1	cg
28	21	R_L	other	upright	814.9	1	cg
28	22	R_L	self	upright	845	1	cg
28	23	L_L	other	upright	604.3	1	cg
28	24	R_L	self	upright	624.2	1	cg
28	25	L_R	self	upright	573.9	1	cg
28	26	L_L	self	upright	614.1	1	cg
28	27	L_R	other	upright	714.5	1	cg
28	28	L_R	other	upright	845.1	1	cg
28	29	R_R	other	upright	784.8	1	cg
28	30	L_L	other	upright	634.1	1	cg
28	31	R_L	other	upright	925.3	1	cg
28	32	L_L	self	upright	614.2	1	cg
28	33	R_R	self	upright	563.6	1	cg
28	34	R_R	self	upright	654.3	1	cg
28	35	L_R	self	upright	694.8	1	cg
28	36	R_L	self	upright	624.1	1	cg
28	37	L_L	other	upright	654.3	1	cg
28	38	R_R	other	upright	624	1	cg
28	39	R_L	self	upright	674.5	1	cg
28	40	R_R	self	upright	674.7	1	cg
28	41	R_R	other	upright	674.6	1	cg
28	42	L_L	other	upright	744.6	1	cg
28	43	L_L	self	upright	583.9	1	cg
28	44	R_L	other	upright	603.9	1	cg
28	45	L_L	self	upright	563.7	1	cg
28	46	L_R	other	upright	613.9	1	cg
28	47	R_R	self	upright	603.9	1	cg
28	48	L_L	other	upright	684.3	1	cg
28	49	R_R	other	upright	704.5	1	cg
28	50	L_R	other	upright	573.8	1	cg
28	51	L_L	other	upright	604.1	1	cg
28	52	L_R	self	upright	583.9	1	cg
28	53	R_R	self	upright	544.1	1	cg
28	54	R_L	self	upright	473.4	1	cg
28	55	R_L	self	upright	453.2	1	cg
28	56	R_R	other	upright	744.6	1	cg
28	57	L_R	self	upright	604	1	cg
28	58	R_L	other	upright	704.4	1	cg
28	59	L_L	self	upright	463.4	1	cg
28	60	L_L	other	upright	634.2	1	cg
28	61	R_R	self	upright	654.1	1	cg
28	62	L_R	other	upright	573.9	1	cg
28	63	L_R	self	upright	523.5	1	cg
28	64	R_L	self	upright	564	1	cg
28	65	R_R	self	upright	473.3	1	cg
28	66	L_R	other	upright	523.4	1	cg
28	67	L_R	self	upright	433.1	1	cg
28	68	L_L	self	upright	423.2	1	cg
28	69	L_L	self	upright	584	1	cg
28	70	R_R	other	upright	533.7	1	cg
28	71	L_R	other	upright	634.1	1	cg
28	72	L_R	other	upright	634.2	1	cg
28	73	R_R	self	upright	614.1	1	cg
28	74	L_L	self	upright	603.8	1	cg
28	75	R_L	other	upright	865.1	1	cg
28	76	R_L	other	upright	725.2	1	cg
28	77	R_L	other	upright	704.4	1	cg
28	78	L_R	self	upright	664.3	1	cg
28	79	L_L	self	upright	583.7	1	cg
28	80	R_L	other	upright	724.8	1	cg
28	81	R_L	other	inverted	684.8	0	cg
28	82	L_R	self	inverted	764.7	1	cg
28	83	R_L	self	inverted	593.9	1	cg
28	84	R_R	self	inverted	835	0	cg
28	85	R_R	other	inverted	805.1	1	cg
28	86	L_L	self	inverted	794.8	1	cg
28	87	L_R	other	inverted	795	1	cg
28	88	R_R	self	inverted	1146.6	1	cg
28	89	R_L	self	inverted	674.6	1	cg
28	90	R_R	self	inverted	744.7	0	cg
28	91	R_L	other	inverted	804.9	1	cg
28	92	L_R	other	inverted	684.6	1	cg
28	93	L_L	self	inverted	704.5	1	cg
28	94	R_L	other	inverted	704.9	1	cg
28	95	L_L	other	inverted	805	1	cg
28	96	L_R	other	inverted	664.2	1	cg
28	97	R_L	self	inverted	613.9	1	cg
28	98	L_R	other	inverted	704.4	1	cg
28	99	L_L	other	inverted	694.3	1	cg
28	100	R_L	other	inverted	674.3	1	cg
28	101	L_R	other	inverted	745.2	1	cg
28	102	L_R	other	inverted	724.7	1	cg
28	103	R_R	self	inverted	674.4	1	cg
28	104	L_L	self	inverted	563.7	1	cg
28	105	L_L	other	inverted	1006.6	1	cg
28	106	R_R	other	inverted	794.7	1	cg
28	107	L_R	other	inverted	1006	1	cg
28	108	L_R	self	inverted	744.7	0	cg
28	109	R_L	other	inverted	684.2	1	cg
28	110	R_R	self	inverted	583.8	0	cg
28	111	L_L	self	inverted	664.2	1	cg
28	112	R_L	other	inverted	654.3	1	cg
28	113	L_L	other	inverted	533.5	1	cg
28	114	L_R	self	inverted	905.7	1	cg
28	115	R_L	self	inverted	734.6	1	cg
28	116	R_R	self	inverted	824.9	1	cg
28	117	R_R	other	inverted	623.9	1	cg
28	118	R_R	self	inverted	634.6	1	cg
28	119	R_R	self	inverted	433	1	cg
28	120	R_R	other	inverted	473.7	0	cg
28	121	L_R	self	inverted	684.5	0	cg
28	122	R_L	self	inverted	704.4	1	cg
28	123	L_L	other	inverted	775	1	cg
28	124	L_R	self	inverted	443.4	1	cg
28	125	R_R	other	inverted	613.9	1	cg
28	126	R_R	other	inverted	563.6	1	cg
28	127	R_L	self	inverted	613.9	1	cg
28	128	R_L	self	inverted	815.4	0	cg
28	129	R_L	self	inverted	1056.1	1	cg
28	130	L_R	self	inverted	925.7	1	cg
28	131	L_R	self	inverted	513.4	1	cg
28	132	L_L	other	inverted	684.5	1	cg
28	133	R_R	other	inverted	694.5	1	cg
28	134	L_L	self	inverted	584.1	1	cg
28	135	R_R	self	inverted	563.7	1	cg
28	136	L_R	self	inverted	704.3	1	cg
28	137	L_R	other	inverted	754.8	1	cg
28	138	R_L	other	inverted	674.5	1	cg
28	139	L_L	other	inverted	523.4	1	cg
28	140	R_R	other	inverted	493.7	1	cg
28	141	L_L	other	inverted	483.3	1	cg
28	142	L_L	self	inverted	563.7	1	cg
28	143	L_L	self	inverted	563.9	1	cg
28	144	L_L	self	inverted	593.9	1	cg
28	145	L_L	other	inverted	644.1	1	cg
28	146	R_L	self	inverted	463.4	0	cg
28	147	R_L	self	inverted	855.3	1	cg
28	148	R_L	other	inverted	734.6	1	cg
28	149	L_R	other	inverted	634.2	1	cg
28	150	L_R	self	inverted	775.1	1	cg
28	151	L_L	self	inverted	523.6	1	cg
28	152	L_L	self	inverted	533.7	1	cg
28	153	R_R	other	inverted	684.3	1	cg
28	154	L_L	other	inverted	614	1	cg
28	155	L_R	other	inverted	634	1	cg
28	156	L_R	self	inverted	503.4	1	cg
28	157	R_L	other	inverted	654.3	1	cg
28	158	R_R	self	inverted	593.7	1	cg
28	159	R_R	other	inverted	574.7	1	cg
28	160	R_L	other	inverted	784.8	1	cg
30	1	R_R	self	upright	633.9	1	cg
30	2	R_L	other	upright	554.2	1	cg
30	3	L_L	self	upright	483.4	1	cg
30	4	R_R	self	upright	583.7	1	cg
30	5	R_L	self	upright	443.1	1	cg
30	6	R_R	other	upright	534	1	cg
30	7	R_L	self	upright	624.6	1	cg
30	8	R_L	other	upright	573.7	1	cg
30	9	L_L	self	upright	533.5	1	cg
30	10	L_L	other	upright	594.2	1	cg
30	11	R_L	self	upright	573.7	1	cg
30	12	R_L	other	upright	664.2	1	cg
30	13	R_L	other	upright	584	1	cg
30	14	R_L	other	upright	543.8	1	cg
30	15	R_R	self	upright	473.2	1	cg
30	16	R_L	self	upright	473.5	1	cg
30	17	R_L	self	upright	564.1	1	cg
30	18	L_R	other	upright	624.2	1	cg
30	19	L_L	other	upright	644.3	1	cg
30	20	L_R	other	upright	503.8	1	cg
30	21	L_R	self	upright	523.5	1	cg
30	22	R_R	other	upright	774.9	1	cg
30	23	L_R	self	upright	473.2	1	cg
30	24	L_L	self	upright	473.4	1	cg
30	25	L_L	self	upright	513.6	1	cg
30	26	L_L	other	upright	463.2	1	cg
30	27	R_R	other	upright	443.4	1	cg
30	28	R_L	other	upright	523.5	1	cg
30	29	L_L	self	upright	523.5	1	cg
30	30	L_L	other	upright	473.2	1	cg
30	31	L_L	other	upright	583.8	1	cg
30	32	R_L	self	upright	483.3	1	cg
30	33	L_R	self	upright	513.4	1	cg
30	34	L_L	other	upright	513.4	1	cg
30	35	L_R	other	upright	543.6	1	cg
30	36	R_R	other	upright	583.9	1	cg
30	37	L_R	other	upright	463.6	1	cg
30	38	L_R	other	upright	593.8	1	cg
30	39	R_R	other	upright	443.4	1	cg
30	40	R_R	other	upright	473.3	1	cg
30	41	L_R	self	upright	574	1	cg
30	42	R_R	other	upright	433.2	1	cg
30	43	L_R	self	upright	503.3	1	cg
30	44	R_L	self	upright	463.3	1	cg
30	45	R_L	self	upright	493.6	1	cg
30	46	R_L	self	upright	473.4	1	cg
30	47	R_L	other	upright	493.4	1	cg
30	48	L_L	other	upright	443.3	1	cg
30	49	L_R	self	upright	453.6	1	cg
30	50	R_R	self	upright	473.3	1	cg
30	51	R_R	self	upright	443.2	1	cg
30	52	L_R	self	upright	533.7	1	cg
30	53	L_L	other	upright	604.4	1	cg
30	54	R_R	self	upright	503.4	1	cg
30	55	L_L	self	upright	543.7	1	cg
30	56	L_R	self	upright	654.3	1	cg
30	57	L_R	other	upright	553.8	1	cg
30	58	L_R	self	upright	463.4	1	cg
30	59	R_L	self	upright	423.1	0	cg
30	60	L_L	self	upright	402.9	0	cg
30	61	L_R	other	upright	614	1	cg
30	62	R_R	self	upright	563.8	1	cg
30	63	L_R	other	upright	543.9	1	cg
30	64	R_R	self	upright	523.5	1	cg
30	65	L_L	self	upright	553.7	1	cg
30	66	R_L	other	upright	574.3	1	cg
30	67	R_L	other	upright	684.5	1	cg
30	68	R_R	self	upright	583.9	1	cg
30	69	R_R	other	upright	483.2	1	cg
30	70	L_L	other	upright	473.2	1	cg
30	71	L_L	other	upright	503.6	1	cg
30	72	R_R	other	upright	573.9	0	cg
30	73	L_R	other	upright	584.2	1	cg
30	74	L_L	self	upright	513.5	1	cg
30	75	L_R	self	upright	544	1	cg
30	76	R_L	other	upright	855.3	1	cg
30	77	R_R	self	upright	504	1	cg
30	78	L_L	self	upright	533.5	1	cg
30	79	R_R	other	upright	584	1	cg
30	80	L_R	other	upright	513.7	1	cg
30	81	L_L	self	inverted	604.3	0	cg
30	82	L_R	other	inverted	624.1	0	cg
30	83	R_R	self	inverted	694.5	1	cg
30	84	L_R	self	inverted	564.2	0	cg
30	85	R_R	self	inverted	625.1	1	cg
30	86	R_R	self	inverted	684.3	1	cg
30	87	R_R	other	inverted	533.6	1	cg
30	88	R_R	self	inverted	473.3	1	cg
30	89	L_R	other	inverted	453.3	1	cg
30	90	L_L	other	inverted	664.1	1	cg
30	91	R_L	self	inverted	563.9	1	cg
30	92	L_L	other	inverted	594	1	cg
30	93	L_L	self	inverted	574.2	1	cg
30	94	L_L	self	inverted	583.8	1	cg
30	95	R_R	self	inverted	614.2	1	cg
30	96	R_L	self	inverted	734.8	1	cg
30	97	L_L	other	inverted	634.1	1	cg
30	98	L_R	other	inverted	473.4	1	cg
30	99	L_R	self	inverted	705.2	1	cg
30	100	R_L	other	inverted	714.8	1	cg
30	101	L_L	self	inverted	573.8	1	cg
30	102	R_R	other	inverted	614	1	cg
